age,job,marital,education,default,balance,housing,loan
49,retired,married,secondary,no,3774,yes,yes
50,blue-collar,married,secondary,no,497,yes,no
54,management,married,tertiary,no,404,no,no
36,blue-collar,married,secondary,no,323,no,yes
41,blue-collar,married,secondary,no,2960,no,no
39,blue-collar,married,unknown,no,420,yes,no
27,services,married,secondary,yes,1334,yes,yes
33,technician,married,secondary,no,-47,yes,no
31,management,married,secondary,no,2585,no,no
31,management,single,secondary,yes,1485,no,no
31,blue-collar,single,tertiary,no,9749,no,no
24,student,married,tertiary,no,1144,no,no
47,admin.,married,secondary,no,1457,no,no
27,management,married,primary,no,1095,yes,no
26,management,divorced,secondary,no,595,no,no
29,technician,single,tertiary,no,280,no,no
51,self-employed,married,secondary,no,2279,no,yes
27,retired,divorced,secondary,no,2424,yes,yes
31,services,married,tertiary,no,170,no,no
27,blue-collar,married,secondary,no,347,yes,no
20,services,married,tertiary,no,-29,yes,yes
39,entrepreneur,married,secondary,no,2271,yes,no
28,technician,divorced,secondary,no,215,no,no
51,management,married,secondary,no,3869,yes,no
35,blue-collar,married,tertiary,no,511,yes,no
36,blue-collar,married,secondary,no,5048,no,no
47,blue-collar,married,tertiary,no,316,yes,yes
41,management,divorced,secondary,no,372,no,no
38,technician,married,tertiary,no,1379,no,yes
50,technician,married,tertiary,no,506,yes,no
25,blue-collar,single,secondary,no,2465,yes,yes
23,technician,divorced,secondary,no,703,yes,no
47,technician,divorced,tertiary,no,2110,yes,no
40,retired,married,secondary,no,2238,yes,no
27,admin.,married,secondary,no,936,yes,no
37,management,divorced,secondary,no,4,yes,no
34,technician,divorced,tertiary,no,2574,yes,no
22,blue-collar,married,tertiary,no,635,no,no
33,management,divorced,tertiary,no,665,no,yes
37,technician,single,tertiary,no,433,no,yes
23,blue-collar,married,secondary,no,2729,yes,no
36,services,married,tertiary,no,2459,no,no
35,admin.,married,secondary,no,25043,no,yes
28,management,divorced,secondary,no,3671,yes,no
39,management,married,secondary,no,-696,no,no
24,technician,married,secondary,no,2451,no,no
51,blue-collar,married,tertiary,no,4632,yes,no
45,technician,married,secondary,no,6668,no,no
45,technician,single,secondary,no,9705,yes,no
52,management,divorced,tertiary,no,413,no,yes
39,admin.,married,unknown,no,495,no,yes
27,admin.,divorced,tertiary,no,1934,no,yes
57,management,divorced,secondary,no,6496,no,no
35,blue-collar,married,secondary,no,1021,no,no
49,services,married,secondary,no,266,no,no
27,admin.,divorced,secondary,no,3538,no,yes
39,retired,married,secondary,no,320,no,no
40,admin.,married,tertiary,no,2848,no,yes
21,technician,married,secondary,no,96,yes,no
55,management,single,primary,no,3914,no,yes
36,management,married,primary,no,1530,yes,no
39,management,single,secondary,no,483,yes,no
45,technician,divorced,tertiary,no,622,yes,no
32,blue-collar,single,secondary,no,886,no,no
34,retired,divorced,secondary,no,975,no,yes
28,management,married,secondary,yes,329,no,yes
50,admin.,married,secondary,no,3725,yes,no
33,admin.,divorced,secondary,no,333,no,no
41,blue-collar,single,secondary,no,614,yes,no
37,technician,divorced,secondary,no,1215,no,no
50,management,married,tertiary,no,6728,yes,no
29,technician,married,tertiary,no,170,no,no
29,services,married,tertiary,no,7838,no,no
39,blue-collar,married,secondary,no,626,no,yes
32,technician,single,secondary,no,643,no,no
38,management,married,tertiary,no,1362,yes,yes
47,technician,married,tertiary,no,3890,yes,no
43,technician,married,secondary,no,2114,yes,no
58,management,married,secondary,no,246,no,no
27,technician,married,tertiary,yes,331,yes,no
34,blue-collar,married,secondary,no,340,no,no
59,management,divorced,tertiary,no,95,yes,yes
24,admin.,married,tertiary,no,666,no,no
35,management,married,tertiary,no,1048,no,no
23,blue-collar,married,secondary,no,4212,yes,no
51,self-employed,divorced,tertiary,no,98,yes,no
59,management,married,secondary,no,79,yes,no
59,management,married,tertiary,no,-198,no,no
58,blue-collar,married,tertiary,no,2118,yes,no
36,technician,single,primary,no,113,no,no
55,housemaid,single,secondary,no,768,yes,no
34,blue-collar,married,tertiary,no,670,yes,no
43,management,married,secondary,no,1220,yes,yes
24,blue-collar,divorced,tertiary,no,944,yes,no
29,services,married,secondary,no,335,no,yes
35,admin.,married,tertiary,no,519,yes,no
30,blue-collar,married,tertiary,no,392,no,no
28,blue-collar,married,tertiary,no,4731,yes,yes
49,services,married,tertiary,no,452,yes,no
23,technician,divorced,tertiary,no,88,no,yes
24,admin.,married,tertiary,no,378,no,yes
39,management,married,secondary,yes,436,yes,yes
37,blue-collar,single,secondary,no,279,no,no
30,blue-collar,married,secondary,no,-507,no,no
30,admin.,single,tertiary,no,1361,no,no
41,admin.,single,unknown,no,289,no,no
35,admin.,married,secondary,no,1715,yes,yes
22,technician,married,tertiary,no,143,yes,no
25,blue-collar,single,secondary,yes,569,no,yes
27,services,married,secondary,no,313,yes,no
38,management,divorced,secondary,no,158,no,yes
33,technician,married,tertiary,no,2071,no,no
48,admin.,single,tertiary,no,382,no,no
48,blue-collar,married,tertiary,no,1073,yes,no
47,services,single,secondary,no,4573,no,no
28,technician,married,secondary,no,30,yes,no
27,technician,divorced,tertiary,no,716,yes,no
26,services,single,secondary,no,1993,yes,no
35,services,married,secondary,no,2107,yes,no
23,blue-collar,married,secondary,yes,505,yes,no
49,management,married,tertiary,no,2925,yes,yes
45,technician,single,tertiary,no,595,yes,no
51,admin.,single,tertiary,yes,570,yes,no
39,unemployed,married,tertiary,no,641,no,no
49,self-employed,married,secondary,no,236,yes,no
34,blue-collar,divorced,primary,no,423,yes,no
42,admin.,married,tertiary,no,3957,no,no
31,blue-collar,married,unknown,no,462,no,no
47,management,married,secondary,no,1229,no,yes
56,blue-collar,single,secondary,no,1464,yes,no
45,technician,single,secondary,no,3515,no,yes
30,management,divorced,secondary,no,314,yes,no
29,technician,single,secondary,no,2116,no,no
43,blue-collar,divorced,secondary,no,286,no,no
34,technician,single,secondary,no,200,no,no
23,technician,divorced,primary,no,266,yes,no
40,management,married,secondary,no,132,yes,no
46,management,married,primary,no,4696,yes,no
33,blue-collar,single,secondary,no,1591,no,no
32,blue-collar,married,secondary,no,385,yes,no
37,blue-collar,divorced,tertiary,no,1930,yes,no
28,admin.,married,tertiary,no,575,no,no
25,technician,divorced,tertiary,no,878,yes,no
33,management,married,secondary,no,219,yes,no
30,technician,married,tertiary,no,693,yes,yes
30,management,married,secondary,no,852,yes,no
34,technician,married,primary,no,313,yes,no
49,services,married,secondary,no,-134,yes,yes
36,technician,married,tertiary,no,162,yes,yes
43,management,married,tertiary,no,3980,no,no
51,technician,married,primary,no,86,yes,no
26,blue-collar,divorced,primary,yes,33,no,no
55,admin.,married,secondary,no,481,yes,yes
55,admin.,married,secondary,no,9139,no,no
37,management,married,secondary,no,1215,no,no
35,blue-collar,married,unknown,no,6195,no,yes
26,services,married,unknown,no,12386,no,yes
38,management,married,secondary,no,2252,no,no
52,management,single,tertiary,no,69,yes,yes
30,management,divorced,unknown,no,1187,no,yes
43,services,married,secondary,no,1317,no,no
33,entrepreneur,married,primary,no,323,no,no
43,blue-collar,married,secondary,no,1025,no,no
35,blue-collar,married,secondary,no,1704,yes,no
27,services,married,secondary,no,648,yes,yes
29,management,married,secondary,no,-117,no,no
54,technician,married,secondary,no,1927,no,no
55,technician,single,secondary,no,2361,no,no
38,technician,single,tertiary,no,577,no,no
30,blue-collar,married,secondary,no,517,yes,no
27,blue-collar,single,tertiary,no,622,yes,no
57,blue-collar,married,secondary,no,1289,no,no
31,self-employed,married,secondary,no,734,no,yes
25,blue-collar,divorced,secondary,no,151,yes,no
31,blue-collar,single,secondary,no,370,yes,no
30,technician,divorced,tertiary,yes,253,no,no
53,blue-collar,married,secondary,no,1596,no,no
47,technician,married,secondary,no,-141,no,yes
29,management,married,tertiary,no,-52,no,no
32,management,divorced,tertiary,no,5,no,no
27,unknown,single,tertiary,no,5921,no,no
34,blue-collar,married,tertiary,no,1179,no,no
27,blue-collar,single,tertiary,no,233,yes,no
27,admin.,married,secondary,no,192,yes,no
47,admin.,married,tertiary,no,192,yes,yes
44,blue-collar,married,secondary,no,1354,yes,no
37,management,married,tertiary,no,1349,no,no
45,blue-collar,divorced,tertiary,no,2421,yes,no
28,technician,divorced,tertiary,no,151,yes,no
29,admin.,married,tertiary,no,4257,no,no
35,management,married,tertiary,no,-284,yes,no
32,technician,married,secondary,no,535,no,no
32,management,married,secondary,no,198,no,yes
51,management,divorced,primary,no,3268,no,yes
40,management,single,secondary,no,1922,yes,no
30,blue-collar,divorced,secondary,no,353,no,no
31,student,single,unknown,no,75,no,no
40,admin.,married,secondary,no,449,no,no
26,admin.,married,secondary,no,2392,yes,no
31,management,single,tertiary,no,710,yes,no
58,technician,single,tertiary,no,305,no,no
55,technician,married,tertiary,no,489,no,no
24,admin.,married,secondary,no,92,no,yes
26,retired,married,tertiary,yes,3955,yes,no
39,blue-collar,married,tertiary,no,2305,no,no
49,services,married,secondary,no,126,no,no
26,entrepreneur,divorced,secondary,no,294,yes,yes
36,admin.,single,tertiary,no,1599,no,no
27,technician,divorced,secondary,no,2092,no,no
22,admin.,married,secondary,no,1545,yes,yes
29,blue-collar,married,secondary,no,501,yes,no
32,management,married,tertiary,no,60,yes,no
46,blue-collar,married,tertiary,no,7357,no,no
49,admin.,married,tertiary,no,-118,no,no
39,technician,married,secondary,no,1354,yes,no
42,self-employed,married,secondary,yes,1348,yes,no
48,housemaid,married,tertiary,no,552,no,no
49,admin.,married,secondary,no,8193,no,no
56,blue-collar,married,unknown,no,436,yes,no
35,services,married,tertiary,no,342,no,no
45,management,married,secondary,yes,1000,yes,no
61,admin.,married,secondary,no,4301,no,no
28,admin.,married,secondary,no,2694,no,no
26,blue-collar,married,secondary,no,5678,yes,no
38,blue-collar,married,secondary,no,5101,no,no
36,management,married,tertiary,no,20,yes,yes
44,housemaid,single,tertiary,no,1460,no,no
47,services,divorced,primary,no,385,no,no
35,management,single,secondary,no,-121,yes,no
39,blue-collar,single,secondary,no,171,yes,no
46,management,married,secondary,yes,979,no,yes
28,services,single,primary,yes,135,no,no
38,retired,married,secondary,no,544,yes,no
28,admin.,married,tertiary,no,431,yes,no
23,retired,divorced,secondary,no,617,no,yes
36,technician,divorced,primary,no,588,yes,no
31,blue-collar,married,tertiary,no,-259,no,no
49,technician,married,secondary,no,348,yes,no
30,blue-collar,single,unknown,no,4383,no,no
37,technician,married,primary,no,289,yes,no
24,services,married,unknown,no,813,yes,yes
41,blue-collar,married,tertiary,yes,145,yes,yes
62,blue-collar,divorced,unknown,no,178,yes,no
57,technician,single,primary,no,53,no,no
49,blue-collar,married,secondary,no,391,no,no
41,management,divorced,secondary,no,1147,no,no
47,admin.,married,secondary,no,1437,no,no
29,services,married,tertiary,no,-213,yes,no
35,admin.,married,secondary,no,1642,no,no
48,services,married,tertiary,no,35,no,no
27,admin.,married,tertiary,no,481,no,no
36,services,married,unknown,no,25,no,no
35,technician,married,unknown,no,443,no,no
31,blue-collar,married,secondary,no,1315,no,yes
34,admin.,married,secondary,no,2022,no,no
41,blue-collar,single,primary,no,322,yes,no
49,technician,married,tertiary,no,343,yes,yes
42,technician,married,secondary,no,577,yes,yes
36,technician,married,primary,no,721,yes,yes
25,technician,single,tertiary,no,3195,yes,no
28,management,married,tertiary,no,637,no,yes
32,retired,married,primary,no,1384,no,no
56,technician,divorced,secondary,no,7538,yes,no
34,self-employed,single,tertiary,no,308,yes,no
53,admin.,married,tertiary,no,472,no,yes
42,services,married,tertiary,no,342,no,no
54,services,married,secondary,no,-416,no,yes
27,blue-collar,divorced,secondary,no,1882,yes,yes
50,retired,single,secondary,no,1607,yes,no
55,admin.,married,tertiary,no,5,yes,no
27,management,single,secondary,no,366,no,no
28,services,married,secondary,no,335,yes,yes
38,services,married,tertiary,no,1303,no,no
32,blue-collar,divorced,tertiary,no,265,yes,yes
34,technician,married,secondary,no,1700,yes,no
42,unemployed,married,tertiary,no,923,yes,no
22,technician,married,tertiary,no,53,no,no
32,housemaid,divorced,secondary,no,1325,yes,no
49,blue-collar,married,secondary,no,1252,no,yes
35,blue-collar,married,secondary,no,6738,yes,yes
39,admin.,married,secondary,no,243,yes,no
51,technician,divorced,secondary,no,3372,yes,no
48,services,divorced,secondary,no,-69,yes,no
37,management,married,secondary,no,599,no,yes
40,services,married,secondary,no,835,yes,no
49,student,divorced,tertiary,no,1438,no,no
46,management,married,primary,no,445,no,no
25,management,married,secondary,no,624,no,yes
58,blue-collar,single,tertiary,no,865,no,no
49,technician,married,tertiary,no,1076,no,no
55,technician,married,secondary,no,1695,no,no
35,admin.,married,tertiary,no,6062,no,no
34,technician,single,secondary,no,513,yes,no
42,blue-collar,single,primary,yes,6283,yes,no
35,blue-collar,married,secondary,no,122,yes,yes
48,admin.,married,secondary,no,4528,no,no
36,technician,single,tertiary,no,1510,no,no
40,management,married,tertiary,no,1272,yes,no
55,admin.,single,secondary,no,3891,no,yes
28,blue-collar,married,secondary,no,-190,no,no
31,management,divorced,secondary,no,407,no,no
47,admin.,married,tertiary,no,3046,yes,no
56,technician,married,tertiary,no,4347,yes,no
38,management,married,secondary,no,151,no,no
30,admin.,married,tertiary,no,2238,yes,no
25,technician,married,secondary,no,626,no,yes
51,management,married,tertiary,no,1138,yes,yes
44,technician,married,secondary,no,1452,yes,no
26,technician,single,primary,no,560,no,no
37,services,married,tertiary,no,459,no,no
40,blue-collar,married,tertiary,no,168,no,no
34,admin.,divorced,secondary,no,397,no,no
36,management,married,unknown,no,-243,yes,no
34,technician,married,tertiary,no,1621,yes,yes
57,student,divorced,secondary,no,537,yes,no
57,services,married,tertiary,no,2920,no,no
31,management,married,secondary,no,1165,no,yes
30,blue-collar,married,secondary,no,1384,yes,no
71,blue-collar,married,tertiary,no,104,yes,no
33,blue-collar,married,secondary,no,265,no,no
34,blue-collar,single,tertiary,no,1536,yes,no
34,student,divorced,secondary,no,554,yes,no
31,technician,divorced,unknown,no,162,yes,no
25,admin.,married,secondary,no,360,yes,yes
34,management,married,tertiary,no,102,no,no
28,admin.,divorced,secondary,no,511,yes,no
58,blue-collar,divorced,secondary,no,557,yes,no
37,self-employed,divorced,tertiary,no,3699,no,no
37,blue-collar,divorced,secondary,no,1600,yes,no
23,blue-collar,married,tertiary,no,277,no,no
38,blue-collar,married,tertiary,no,700,yes,yes
41,technician,married,tertiary,no,4120,yes,no
31,retired,married,secondary,no,209,no,no
22,technician,divorced,secondary,no,1340,yes,no
51,technician,married,secondary,no,230,no,no
23,management,divorced,tertiary,no,3931,no,no
25,retired,married,tertiary,no,1019,no,no
50,technician,married,secondary,no,56,no,no
41,blue-collar,single,secondary,yes,3720,no,no
29,blue-collar,single,secondary,no,342,yes,no
29,technician,divorced,tertiary,no,-268,yes,no
52,technician,married,tertiary,no,2575,yes,no
38,services,married,secondary,no,12759,yes,no
35,management,married,secondary,no,5392,yes,no
29,blue-collar,divorced,tertiary,no,554,yes,yes
24,blue-collar,married,tertiary,no,548,yes,no
40,technician,married,tertiary,no,509,yes,no
29,technician,married,tertiary,no,1088,no,yes
48,technician,married,tertiary,no,1512,yes,no
37,management,married,primary,no,1090,no,yes
31,blue-collar,divorced,secondary,no,1717,yes,yes
25,admin.,married,secondary,no,170,no,no
45,technician,married,unknown,no,594,yes,yes
26,management,married,secondary,no,2253,no,no
27,services,married,primary,no,1808,yes,no
34,technician,single,secondary,no,3350,yes,no
48,services,married,tertiary,no,170,yes,no
