contact,day,month,duration,campaign,pdays,previous,poutcome,y_bool
unknown,8,jun,5,2,-1,0,unknown,0
cellular,12,aug,261,3,-1,0,unknown,0
cellular,23,jul,194,1,-1,0,failure,1
cellular,15,oct,700,1,-1,0,unknown,0
cellular,19,oct,96,2,-1,0,unknown,1
cellular,5,may,215,1,-1,0,unknown,1
cellular,2,jan,92,1,-1,0,other,0
telephone,18,jul,347,1,-1,0,unknown,0
cellular,22,jul,125,3,-1,0,unknown,0
cellular,4,nov,306,2,-1,0,unknown,0
unknown,17,may,368,2,341,0,unknown,1
cellular,31,may,999,2,-1,0,unknown,0
cellular,22,aug,194,2,-1,0,unknown,1
cellular,10,jun,409,1,-1,0,unknown,0
cellular,11,may,1247,1,-1,0,unknown,0
cellular,3,aug,20,1,-1,0,failure,1
cellular,4,jul,124,2,-1,0,unknown,1
unknown,3,jul,68,2,-1,0,other,0
cellular,13,jun,54,1,-1,0,unknown,0
unknown,15,jul,225,2,-1,0,unknown,0
cellular,13,sep,343,2,-1,3,failure,0
cellular,25,nov,184,1,-1,0,unknown,0
unknown,29,may,219,2,-1,0,unknown,1
cellular,13,jul,195,1,-1,0,unknown,0
cellular,17,nov,97,1,-1,0,failure,0
unknown,5,jul,76,15,-1,0,failure,0
unknown,4,apr,516,2,79,0,unknown,0
unknown,14,jul,121,1,210,0,unknown,1
cellular,12,jun,428,1,-1,0,unknown,0
cellular,3,jun,80,1,-1,0,unknown,0
unknown,3,jul,161,3,-1,0,unknown,1
cellular,25,nov,59,3,-1,0,unknown,0
unknown,25,jun,94,1,-1,0,failure,0
cellular,15,nov,309,2,-1,0,unknown,1
cellular,6,feb,74,1,-1,0,unknown,0
cellular,14,may,330,2,-1,0,unknown,1
telephone,16,jul,223,1,-1,0,unknown,0
telephone,3,nov,299,1,-1,0,failure,1
cellular,3,aug,191,2,-1,0,unknown,0
unknown,6,nov,351,2,-1,0,unknown,0
unknown,7,may,119,1,-1,0,unknown,0
unknown,15,apr,103,2,-1,0,unknown,1
cellular,2,apr,159,2,-1,0,unknown,1
cellular,17,jun,372,2,-1,0,failure,0
cellular,18,jun,86,2,-1,0,failure,0
unknown,4,feb,147,4,-1,0,unknown,0
unknown,17,may,287,1,-1,0,unknown,0
cellular,8,oct,208,2,-1,0,failure,0
unknown,1,jul,282,1,-1,0,other,0
cellular,18,jan,221,2,-1,0,unknown,1
cellular,7,jun,52,2,-1,0,unknown,0
cellular,27,jul,56,1,-1,0,unknown,0
cellular,8,jul,40,2,-1,0,unknown,1
cellular,11,may,382,2,-1,0,failure,1
cellular,19,nov,143,2,-1,0,failure,0
unknown,7,feb,237,1,-1,0,unknown,0
cellular,1,nov,502,2,-1,0,unknown,1
cellular,10,jul,24,2,-1,0,unknown,0
unknown,4,may,116,1,-1,0,unknown,0
unknown,1,may,658,3,-1,0,unknown,0
cellular,9,aug,485,1,-1,0,success,0
unknown,8,may,197,1,-1,0,failure,0
cellular,9,jul,345,1,-1,0,unknown,0
cellular,21,feb,287,2,-1,0,other,0
cellular,8,jun,715,2,-1,0,unknown,1
telephone,19,may,68,3,-1,0,unknown,0
cellular,3,apr,93,1,-1,0,unknown,0
cellular,13,oct,586,2,77,0,unknown,0
cellular,1,jun,221,2,-1,0,unknown,0
cellular,3,may,19,2,-1,0,unknown,0
unknown,20,may,435,1,-1,0,unknown,0
cellular,2,feb,363,4,-1,0,unknown,0
cellular,31,jul,1308,2,-1,0,failure,0
unknown,4,nov,973,2,-1,0,unknown,0
cellular,10,jul,566,2,-1,0,unknown,1
cellular,18,sep,203,1,-1,0,failure,0
telephone,8,nov,303,1,-1,0,unknown,0
cellular,6,jul,139,1,-1,3,failure,1
cellular,3,nov,268,2,-1,0,unknown,1
telephone,11,jul,313,2,-1,0,unknown,0
telephone,23,may,458,6,-1,0,other,0
cellular,20,jun,599,2,-1,0,unknown,0
cellular,18,may,39,2,-1,0,unknown,1
cellular,16,jun,21,2,-1,0,unknown,0
cellular,7,jun,163,1,-1,0,unknown,1
cellular,20,jul,22,2,-1,0,unknown,0
unknown,12,jul,255,5,-1,0,unknown,0
unknown,23,feb,50,2,-1,0,unknown,0
cellular,16,may,21,1,-1,0,unknown,0
cellular,19,aug,65,1,-1,0,unknown,0
cellular,4,apr,44,3,-1,0,unknown,1
unknown,5,may,326,1,95,0,failure,1
cellular,6,jul,188,4,-1,0,failure,0
cellular,9,feb,319,1,-1,0,unknown,1
telephone,2,jul,148,2,-1,0,unknown,0
cellular,15,jul,631,2,-1,0,unknown,1
cellular,11,jun,1189,1,-1,0,unknown,0
cellular,12,may,350,1,-1,0,unknown,1
unknown,1,jul,838,2,-1,0,unknown,1
cellular,15,jul,373,2,-1,0,success,1
unknown,7,may,192,2,-1,0,failure,1
cellular,11,apr,299,1,-1,0,unknown,1
unknown,13,jun,81,2,-1,0,unknown,1
cellular,19,nov,819,3,-1,0,unknown,0
telephone,1,aug,100,2,-1,0,unknown,1
unknown,6,may,79,2,-1,0,unknown,0
cellular,17,jul,237,3,-1,0,failure,1
telephone,22,dec,262,1,-1,0,unknown,0
cellular,16,jan,253,1,-1,0,failure,0
cellular,31,jul,420,2,-1,0,unknown,0
cellular,9,aug,64,1,-1,0,unknown,0
cellular,2,may,92,1,-1,0,unknown,1
cellular,8,jul,217,1,-1,0,other,1
cellular,9,jun,120,3,-1,0,unknown,1
cellular,8,jul,505,1,-1,0,unknown,0
cellular,10,nov,177,2,-1,1,unknown,1
cellular,16,jul,772,2,-1,0,unknown,0
telephone,19,aug,1096,2,-1,0,unknown,0
cellular,19,feb,348,2,-1,0,unknown,1
cellular,21,jun,91,2,-1,0,unknown,1
unknown,4,nov,167,2,-1,0,unknown,0
cellular,3,nov,35,1,-1,0,failure,0
unknown,19,jun,48,2,-1,0,unknown,0
cellular,9,apr,7,2,-1,0,failure,1
unknown,2,jun,105,2,-1,0,unknown,1
cellular,13,jul,127,2,-1,0,unknown,1
cellular,14,may,265,2,-1,0,unknown,0
cellular,13,nov,686,1,-1,0,unknown,0
telephone,27,jul,191,1,-1,0,unknown,0
cellular,13,apr,196,2,-1,0,unknown,1
cellular,9,aug,4,2,-1,0,unknown,0
cellular,23,apr,522,1,-1,0,unknown,0
cellular,13,jul,405,1,-1,0,failure,0
cellular,2,may,572,3,-1,0,failure,0
cellular,2,may,243,17,-1,0,unknown,0
telephone,8,apr,263,1,-1,0,failure,1
cellular,8,aug,37,1,-1,0,unknown,1
cellular,27,may,19,2,-1,0,unknown,1
cellular,16,jul,124,2,-1,0,unknown,1
cellular,3,jul,135,3,-1,0,unknown,0
cellular,1,aug,379,2,-1,0,failure,0
unknown,21,apr,68,1,-1,0,unknown,0
telephone,18,aug,96,1,-1,0,unknown,1
unknown,26,apr,81,1,-1,0,unknown,0
unknown,28,may,72,1,-1,0,unknown,0
cellular,15,jul,130,2,-1,0,unknown,0
unknown,3,jul,167,2,-1,0,other,0
unknown,26,aug,100,1,-1,0,unknown,0
cellular,11,may,90,2,-1,0,unknown,0
cellular,3,jun,133,2,-1,0,unknown,0
cellular,8,jun,161,2,-1,0,failure,0
telephone,6,jul,463,1,-1,0,unknown,0
cellular,1,may,432,3,-1,0,unknown,0
cellular,15,may,115,2,-1,0,unknown,0
cellular,7,jan,41,2,-1,0,unknown,0
cellular,1,jul,84,1,-1,0,unknown,1
unknown,19,jul,232,2,-1,0,unknown,0
cellular,7,may,631,2,-1,0,unknown,0
telephone,7,jul,383,2,-1,2,unknown,0
cellular,18,may,156,1,-1,0,unknown,0
cellular,3,may,4,3,-1,0,unknown,1
cellular,7,jul,482,2,-1,0,failure,1
cellular,3,jun,6,2,-1,10,unknown,0
cellular,13,jun,80,1,-1,0,unknown,0
cellular,8,may,48,2,-1,0,unknown,0
cellular,4,jul,94,1,-1,0,unknown,0
unknown,8,may,266,2,-1,0,unknown,0
unknown,1,aug,780,1,-1,0,unknown,0
unknown,2,jul,99,1,-1,0,unknown,0
unknown,10,feb,153,1,-1,0,failure,1
unknown,11,jul,549,1,-1,0,unknown,1
cellular,1,jun,265,2,-1,0,unknown,1
cellular,14,may,81,3,-1,0,other,0
cellular,9,apr,278,1,35,0,unknown,0
cellular,26,may,214,1,-1,0,failure,1
unknown,1,jul,252,1,-1,0,unknown,0
cellular,3,jun,203,1,-1,0,unknown,1
cellular,20,jun,77,2,-1,0,unknown,1
cellular,4,may,62,2,32,0,unknown,0
cellular,5,apr,44,2,-1,9,failure,0
telephone,2,jul,50,2,-1,0,unknown,0
cellular,3,jul,273,2,-1,0,failure,0
unknown,29,jun,647,1,141,0,unknown,0
telephone,14,may,139,4,-1,0,unknown,0
cellular,6,aug,268,1,-1,0,unknown,0
cellular,3,apr,19,3,-1,0,failure,0
unknown,1,may,215,2,-1,0,unknown,0
unknown,14,jan,214,1,-1,0,unknown,1
unknown,9,aug,7,2,-1,0,failure,0
unknown,10,may,235,2,-1,0,unknown,0
cellular,19,may,52,1,23,0,unknown,1
unknown,9,jul,527,2,-1,0,failure,1
cellular,16,dec,297,1,-1,0,failure,1
cellular,11,apr,347,2,-1,0,failure,1
cellular,12,nov,126,2,-1,0,unknown,0
cellular,11,jul,101,2,-1,0,unknown,1
unknown,25,may,311,2,-1,0,unknown,0
cellular,31,nov,24,2,-1,0,other,1
unknown,1,may,192,2,-1,0,unknown,0
unknown,9,may,101,2,-1,0,unknown,0
cellular,18,jun,63,3,-1,0,success,1
unknown,3,mar,53,2,-1,0,unknown,0
cellular,27,jul,233,2,100,0,unknown,0
cellular,3,aug,84,5,-1,0,failure,0
cellular,12,oct,163,1,-1,1,unknown,0
unknown,5,aug,371,2,-1,0,unknown,0
telephone,13,jul,143,2,-1,0,unknown,0
unknown,13,jan,206,2,-1,0,unknown,0
unknown,13,jun,200,2,-1,0,unknown,1
unknown,10,apr,75,3,-1,0,unknown,0
unknown,13,jul,71,2,-1,0,failure,0
telephone,3,may,65,2,-1,0,failure,0
unknown,6,nov,82,2,34,0,unknown,0
cellular,5,jul,63,1,-1,0,unknown,0
cellular,8,may,367,2,-1,0,unknown,0
cellular,12,jul,372,2,-1,0,unknown,1
unknown,15,aug,393,2,-1,0,failure,0
unknown,5,aug,442,1,27,0,failure,0
unknown,6,may,65,1,-1,0,unknown,1
cellular,3,may,9,1,10,0,unknown,0
telephone,14,aug,578,1,-1,0,unknown,1
cellular,17,sep,325,2,36,0,unknown,0
cellular,4,apr,170,2,-1,0,unknown,0
unknown,15,aug,117,1,-1,0,unknown,0
unknown,3,may,116,2,-1,0,unknown,0
cellular,25,apr,768,2,-1,0,failure,0
cellular,16,aug,958,2,-1,0,unknown,0
unknown,4,nov,6,1,-1,0,unknown,1
cellular,2,nov,152,1,-1,0,unknown,1
cellular,10,may,171,2,-1,0,unknown,0
cellular,12,jul,440,2,-1,0,unknown,0
cellular,16,aug,147,3,-1,0,failure,0
unknown,3,aug,316,1,-1,0,unknown,1
cellular,10,jun,215,2,-1,0,unknown,0
cellular,14,jul,146,13,-1,0,unknown,1
unknown,2,aug,103,1,-1,0,failure,0
cellular,1,nov,71,2,-1,0,unknown,1
unknown,13,nov,309,3,-1,0,unknown,0
unknown,13,jun,375,1,-1,0,unknown,0
unknown,26,apr,1521,1,-1,0,unknown,0
unknown,3,aug,6,1,-1,0,failure,1
cellular,13,jul,280,1,-1,0,unknown,0
unknown,2,nov,297,1,-1,0,failure,0
cellular,14,jun,96,2,-1,0,unknown,0
unknown,8,jul,637,2,-1,0,unknown,0
cellular,3,apr,343,2,-1,0,failure,0
cellular,8,jun,74,1,-1,0,failure,1
telephone,10,jul,1180,2,-1,0,unknown,1
cellular,1,may,95,2,-1,0,unknown,1
unknown,18,jun,294,3,-1,0,unknown,1
cellular,12,nov,96,2,-1,0,unknown,0
cellular,10,jun,9,2,-1,0,unknown,0
cellular,10,jun,104,1,-1,0,failure,0
cellular,5,nov,33,1,-1,0,unknown,0
cellular,2,feb,642,2,-1,0,failure,0
telephone,1,may,479,1,-1,0,unknown,1
cellular,31,jul,101,6,-1,0,unknown,1
cellular,7,may,85,2,-1,0,unknown,0
cellular,10,apr,144,3,-1,0,unknown,0
unknown,1,may,50,2,-1,0,unknown,0
unknown,4,aug,69,2,-1,0,unknown,0
telephone,3,jul,260,2,-1,0,unknown,1
cellular,17,jul,534,1,-1,0,unknown,0
cellular,17,jul,178,4,-1,0,unknown,0
cellular,7,feb,144,2,-1,0,unknown,0
cellular,3,apr,273,2,-1,0,unknown,0
cellular,3,jul,457,2,-1,0,failure,0
cellular,3,may,89,1,-1,0,unknown,0
cellular,16,may,80,2,44,0,unknown,0
unknown,8,jul,174,3,-1,0,failure,1
telephone,18,jul,155,2,-1,0,failure,0
unknown,3,aug,125,1,-1,0,unknown,0
cellular,7,aug,157,1,-1,0,unknown,0
unknown,2,feb,75,1,-1,0,failure,0
unknown,9,jan,69,1,-1,0,unknown,0
cellular,23,jun,14,1,-1,0,failure,0
cellular,2,jun,84,3,-1,1,other,0
unknown,4,jul,98,2,-1,0,unknown,0
cellular,8,apr,193,2,-1,0,unknown,0
unknown,8,nov,91,1,-1,0,unknown,0
telephone,2,apr,117,1,-1,0,success,0
unknown,7,jul,1211,2,-1,0,failure,1
cellular,6,nov,38,2,-1,0,failure,0
cellular,23,jul,423,2,-1,0,failure,0
cellular,15,nov,962,1,-1,0,failure,1
cellular,14,apr,124,1,-1,0,unknown,0
unknown,4,aug,322,1,-1,0,failure,0
cellular,24,jul,238,2,-1,0,unknown,1
unknown,12,jul,85,1,-1,0,failure,0
cellular,7,may,212,2,-1,0,unknown,0
cellular,15,jul,996,2,-1,0,unknown,0
unknown,18,jul,135,1,-1,0,unknown,1
cellular,31,may,244,1,-1,0,other,1
cellular,4,apr,237,2,-1,0,unknown,0
unknown,1,apr,288,4,-1,0,failure,0
unknown,20,may,166,2,-1,0,unknown,0
cellular,6,may,230,2,-1,0,unknown,1
unknown,19,may,407,1,-1,0,failure,1
cellular,2,jul,631,1,-1,0,failure,0
cellular,13,may,296,3,-1,0,unknown,0
cellular,3,aug,76,1,-1,0,unknown,0
unknown,4,may,167,1,-1,0,unknown,0
cellular,11,may,402,2,-1,0,unknown,0
unknown,25,jul,844,1,-1,0,unknown,0
unknown,28,jun,161,1,-1,0,unknown,1
cellular,3,mar,1197,2,-1,0,unknown,0
unknown,3,jun,214,3,-1,0,unknown,1
unknown,16,jul,311,2,-1,0,unknown,0
cellular,9,may,719,2,-1,0,unknown,1
cellular,3,jul,106,2,-1,0,unknown,0
cellular,13,nov,93,2,-1,0,unknown,0
cellular,10,feb,5,1,-1,0,unknown,0
cellular,2,jan,739,1,-1,0,unknown,0
cellular,16,feb,246,2,-1,0,unknown,0
unknown,2,jul,315,1,-1,0,unknown,0
cellular,12,may,113,2,-1,2,failure,0
unknown,21,jul,132,2,-1,0,unknown,0
cellular,5,may,70,3,-1,0,failure,0
cellular,4,jan,96,2,-1,0,unknown,0
telephone,14,apr,90,2,-1,0,unknown,0
cellular,17,may,994,1,-1,0,unknown,0
cellular,16,may,1216,3,-1,0,unknown,0
unknown,3,jun,418,2,-1,0,failure,1
cellular,15,aug,9,3,-1,0,unknown,1
cellular,9,jul,105,4,-1,0,failure,0
cellular,3,apr,343,1,-1,0,unknown,0
cellular,11,jul,122,1,-1,0,unknown,0
cellular,8,apr,56,1,-1,8,unknown,0
cellular,20,may,44,3,-1,0,unknown,0
cellular,9,may,656,1,-1,0,unknown,0
unknown,1,jun,143,3,-1,0,unknown,1
cellular,14,nov,292,2,98,0,unknown,0
unknown,15,nov,376,2,-1,0,failure,0
cellular,1,may,97,3,-1,0,unknown,0
cellular,11,may,189,5,-1,0,unknown,0
telephone,10,jul,362,1,-1,0,unknown,0
cellular,21,feb,1040,4,-1,0,unknown,0
unknown,2,nov,1247,2,-1,0,unknown,0
cellular,21,may,121,3,-1,0,unknown,1
telephone,8,jun,1226,3,-1,0,unknown,0
unknown,4,jul,6,1,-1,0,unknown,0
cellular,7,aug,216,2,-1,1,success,1
cellular,6,jul,282,2,-1,0,failure,0
unknown,15,may,1449,3,-1,1,unknown,0
cellular,28,aug,14,1,-1,0,unknown,0
cellular,1,aug,55,2,-1,0,unknown,0
telephone,19,aug,131,2,-1,0,unknown,0
cellular,19,may,946,5,-1,0,success,0
unknown,8,jul,232,2,-1,0,unknown,0
unknown,14,may,71,2,-1,0,failure,0
cellular,25,jul,156,3,-1,0,other,1
unknown,6,aug,140,2,-1,0,unknown,0
telephone,21,aug,105,1,-1,0,success,1
cellular,1,may,158,2,-1,0,unknown,0
cellular,8,nov,260,2,-1,0,unknown,0
cellular,16,jul,276,1,15,0,unknown,0
cellular,22,may,83,2,-1,0,unknown,0
unknown,10,may,738,1,-1,0,unknown,0
cellular,10,jun,130,1,-1,0,unknown,0
unknown,4,jul,137,2,-1,0,unknown,0
cellular,17,jul,168,1,-1,0,unknown,0
cellular,3,jul,256,2,-1,0,failure,1
cellular,3,jul,72,2,-1,0,failure,1
cellular,17,jul,124,1,26,0,unknown,0
cellular,20,aug,307,1,-1,1,unknown,0
unknown,7,jun,732,2,-1,0,unknown,0
cellular,3,jul,340,2,-1,0,unknown,0
unknown,24,jun,201,2,-1,0,other,0
cellular,2,nov,57,1,-1,0,unknown,1
cellular,15,may,55,2,-1,0,unknown,0
cellular,5,jul,285,2,-1,0,unknown,0
cellular,6,apr,5,2,-1,0,unknown,1
cellular,8,nov,83,2,-1,0,unknown,0
cellular,3,feb,67,2,-1,0,unknown,0
unknown,15,jul,655,2,-1,0,unknown,0
cellular,2,jun,304,2,-1,0,unknown,0
telephone,9,aug,462,2,-1,0,unknown,0
telephone,4,aug,453,1,-1,0,unknown,0
unknown,23,may,291,2,-1,0,unknown,1
cellular,24,feb,203,2,-1,0,unknown,1
telephone,1,may,212,2,-1,0,unknown,1
unknown,30,aug,161,2,-1,0,unknown,0
cellular,20,may,24,1,-1,0,failure,1
unknown,9,aug,22,5,-1,0,unknown,0
cellular,3,jun,70,1,135,0,unknown,1
cellular,31,may,418,2,-1,0,unknown,0
cellular,7,jun,168,1,-1,0,unknown,0
cellular,6,jun,926,1,-1,0,unknown,0
cellular,1,jul,587,1,-1,0,unknown,0
cellular,9,jul,384,2,-1,0,unknown,1
cellular,8,may,501,1,-1,0,unknown,1
cellular,10,aug,314,1,-1,0,failure,0
cellular,14,jun,325,2,-1,0,unknown,0
unknown,25,jul,118,2,-1,0,unknown,0
cellular,7,may,515,1,-1,0,unknown,0
unknown,5,jul,453,1,-1,0,unknown,1
unknown,21,apr,180,2,-1,0,unknown,0
telephone,9,aug,62,4,-1,0,other,1
cellular,3,aug,105,2,-1,2,unknown,0
cellular,14,feb,204,1,-1,0,unknown,0
unknown,10,jul,668,1,-1,0,failure,1
cellular,19,may,112,3,-1,0,failure,1
unknown,27,may,213,2,-1,0,success,1
cellular,3,jun,250,2,-1,0,unknown,1
cellular,6,aug,118,1,-1,0,failure,0
unknown,23,may,624,4,-1,0,unknown,0
cellular,4,nov,949,1,-1,0,success,0
unknown,3,nov,231,3,-1,0,unknown,0
cellular,6,jul,226,1,-1,0,unknown,1
telephone,5,jun,85,2,-1,0,unknown,0
cellular,19,may,92,2,-1,0,unknown,0
unknown,3,feb,241,2,-1,0,unknown,1
cellular,7,jul,409,3,-1,0,failure,0
unknown,18,jan,355,1,-1,0,unknown,0
cellular,3,feb,39,1,-1,0,unknown,0
cellular,11,may,160,1,-1,0,unknown,0
cellular,4,jun,288,2,94,0,unknown,0
unknown,9,jul,149,1,-1,0,unknown,1
cellular,2,feb,119,1,-1,0,unknown,0
cellular,19,may,189,2,-1,0,unknown,0
cellular,14,may,303,1,-1,0,unknown,0
cellular,10,may,234,1,-1,0,unknown,0
cellular,3,jul,405,2,-1,0,unknown,0
cellular,1,may,107,1,-1,0,unknown,0
cellular,7,may,470,2,-1,0,unknown,0
cellular,1,jan,44,2,-1,0,failure,0
cellular,24,apr,33,5,-1,0,unknown,0
cellular,18,jul,156,2,-1,0,unknown,0
cellular,8,jul,378,2,-1,0,unknown,0
cellular,2,apr,89,2,-1,0,unknown,0
unknown,4,apr,439,2,-1,0,unknown,0
unknown,14,may,223,2,-1,0,failure,0
cellular,10,may,259,2,-1,0,unknown,1
cellular,15,nov,264,3,-1,0,failure,0
cellular,9,may,320,3,-1,0,failure,0
unknown,9,jul,55,3,-1,0,unknown,1
unknown,30,jun,104,2,-1,0,unknown,0
cellular,13,nov,29,1,-1,0,failure,0
cellular,18,feb,603,1,-1,0,unknown,1
cellular,13,apr,147,2,-1,0,unknown,0
cellular,12,jul,95,2,-1,0,unknown,0
cellular,1,apr,214,1,-1,0,unknown,0
telephone,23,jul,264,1,-1,0,unknown,0
cellular,5,may,36,3,-1,0,unknown,0
cellular,13,jul,46,2,-1,0,unknown,1
unknown,17,jul,407,1,-1,0,unknown,0
cellular,15,jul,252,2,68,0,unknown,0
cellular,13,jul,183,2,-1,0,unknown,0
cellular,11,feb,215,1,-1,0,unknown,1
unknown,3,dec,284,1,-1,0,unknown,0
telephone,22,feb,51,2,-1,0,unknown,1
cellular,5,dec,103,4,-1,0,unknown,0
unknown,2,may,954,3,-1,0,failure,0
cellular,28,jun,181,1,-1,0,unknown,0
cellular,16,apr,31,1,-1,0,unknown,0
cellular,16,jul,456,2,-1,5,unknown,1
cellular,5,apr,137,2,-1,5,failure,1
unknown,1,jul,194,3,-1,0,unknown,0
cellular,16,jun,1088,2,-1,0,unknown,0
unknown,15,jul,325,4,-1,0,failure,0
cellular,5,apr,50,1,-1,0,unknown,1
cellular,21,jul,86,1,-1,0,unknown,0
unknown,4,nov,40,4,-1,0,unknown,0
unknown,11,may,25,2,-1,0,unknown,0
cellular,17,jun,89,2,-1,0,unknown,0
cellular,20,jun,288,2,-1,0,unknown,0
cellular,4,jul,310,1,-1,0,unknown,1
cellular,15,jul,168,1,-1,0,unknown,0
cellular,18,may,297,4,-1,0,unknown,0
unknown,15,jul,266,1,-1,0,unknown,0
cellular,4,may,190,2,-1,0,unknown,1
cellular,6,oct,1359,2,-1,0,failure,1
unknown,23,may,645,2,-1,0,unknown,0
cellular,14,apr,168,1,-1,0,unknown,0
unknown,16,may,445,1,-1,4,failure,0
unknown,8,jun,131,2,-1,0,unknown,0
cellular,2,aug,272,2,-1,0,failure,0
unknown,7,aug,305,2,-1,0,unknown,0
cellular,6,jul,292,3,-1,0,unknown,0
unknown,4,jan,47,2,-1,0,unknown,0
cellular,17,jul,191,10,-1,0,unknown,1
cellular,5,apr,222,2,-1,0,unknown,0
cellular,19,may,877,4,-1,0,unknown,0
unknown,17,jun,38,2,-1,0,unknown,0
cellular,9,may,158,2,-1,0,unknown,0
cellular,17,apr,269,2,-1,0,unknown,1
cellular,4,apr,53,2,-1,0,unknown,0
cellular,21,apr,185,1,-1,0,failure,0
cellular,10,jul,251,1,-1,0,unknown,0
cellular,4,jul,374,2,-1,0,unknown,1
cellular,3,jul,78,2,-1,0,unknown,0
cellular,1,jul,84,2,-1,1,unknown,0
telephone,23,may,974,2,-1,0,unknown,0
cellular,2,may,115,2,-1,0,unknown,0
unknown,4,jul,56,2,-1,0,failure,0
cellular,4,aug,38,2,-1,0,unknown,0
cellular,20,may,400,2,-1,0,failure,0
cellular,19,jul,127,3,-1,0,failure,0
cellular,9,aug,289,1,-1,0,failure,0
cellular,24,may,102,4,-1,0,unknown,0
unknown,8,jul,248,1,-1,0,unknown,0
cellular,4,feb,232,2,-1,0,unknown,0
cellular,24,nov,412,4,-1,0,unknown,0
unknown,8,may,211,1,-1,0,unknown,0
cellular,13,nov,104,1,-1,0,unknown,0
cellular,11,aug,461,2,-1,0,unknown,0
cellular,9,may,17,2,-1,0,unknown,0
cellular,16,nov,157,2,-1,0,unknown,0
unknown,18,aug,95,2,-1,0,unknown,0
cellular,24,feb,233,2,-1,0,unknown,0
cellular,14,may,38,1,-1,0,unknown,0
cellular,14,apr,387,3,-1,0,unknown,0
cellular,17,apr,222,1,-1,0,unknown,0
unknown,6,nov,96,5,-1,0,unknown,1
cellular,2,nov,55,1,-1,0,unknown,0
unknown,1,may,544,2,-1,0,unknown,0
cellular,1,jul,654,2,-1,0,unknown,1
cellular,2,apr,361,1,-1,0,unknown,0
cellular,4,nov,45,2,-1,0,unknown,1
cellular,22,apr,446,2,-1,0,unknown,0
unknown,1,may,243,3,-1,0,unknown,0
cellular,1,nov,258,2,-1,0,failure,0
cellular,8,sep,205,2,-1,0,failure,0
unknown,9,jun,42,2,-1,0,unknown,0
unknown,4,jul,490,3,-1,0,unknown,1
cellular,6,feb,182,2,-1,0,unknown,1
cellular,4,may,71,1,-1,0,unknown,1
cellular,14,jul,855,3,66,0,unknown,0
unknown,4,may,432,2,-1,0,unknown,0
unknown,8,may,2104,1,-1,0,failure,0
cellular,4,apr,365,2,-1,0,unknown,0
cellular,2,jun,162,1,-1,0,unknown,0
unknown,13,may,174,3,-1,0,unknown,0
cellular,3,feb,104,2,-1,0,unknown,0
telephone,12,apr,50,3,-1,0,unknown,1
cellular,7,aug,256,4,-1,0,unknown,0
unknown,17,jul,110,2,-1,0,unknown,1
unknown,8,may,180,2,-1,0,other,0
unknown,17,aug,169,2,-1,0,failure,0
cellular,4,jul,2215,2,-1,0,unknown,0
cellular,5,jan,376,2,-1,0,unknown,1
telephone,4,jun,262,1,-1,0,unknown,0
cellular,20,may,88,1,-1,0,unknown,1
cellular,12,jun,415,3,-1,0,unknown,1
cellular,3,may,2549,2,-1,0,unknown,1
cellular,24,apr,312,3,-1,0,unknown,0
telephone,27,may,789,14,31,0,unknown,1
cellular,7,nov,218,2,-1,0,unknown,0
cellular,11,jul,128,2,-1,0,failure,0
cellular,17,may,7,1,-1,0,unknown,0
cellular,9,nov,266,2,-1,0,unknown,0
unknown,20,apr,118,3,-1,0,unknown,0
cellular,16,jun,96,1,-1,0,unknown,1
unknown,21,may,39,2,-1,0,unknown,0
cellular,3,jul,106,2,-1,0,unknown,0
cellular,3,jun,179,2,-1,0,unknown,0
cellular,6,may,54,2,-1,0,unknown,0
cellular,4,jul,206,2,15,0,unknown,0
unknown,7,apr,601,3,-1,0,failure,0
cellular,15,jul,195,1,-1,0,unknown,0
unknown,8,apr,135,8,-1,0,unknown,1
cellular,20,aug,54,2,-1,0,unknown,0
cellular,10,jul,134,2,-1,0,failure,0
cellular,29,nov,27,4,-1,1,unknown,0
unknown,7,aug,189,3,-1,0,unknown,0
cellular,1,may,528,4,-1,0,failure,0
cellular,9,jul,136,2,-1,0,unknown,0
unknown,17,apr,21,1,-1,0,failure,1
cellular,6,nov,430,1,-1,0,unknown,1
cellular,7,nov,241,2,-1,0,unknown,0
cellular,2,nov,381,3,-1,0,unknown,1
telephone,18,feb,310,2,-1,0,unknown,0
cellular,3,aug,22,2,-1,0,failure,1
unknown,18,jun,232,2,-1,0,unknown,0
cellular,1,jul,55,1,-1,0,unknown,1
cellular,1,aug,174,1,-1,0,unknown,0
unknown,14,jul,198,1,-1,0,unknown,0
cellular,8,may,638,2,-1,0,failure,0
cellular,23,jun,113,2,-1,0,failure,0
unknown,17,apr,62,2,-1,0,failure,1
unknown,15,jan,296,2,-1,0,unknown,1
cellular,15,jun,381,1,-1,0,failure,0
unknown,21,jul,416,1,-1,0,unknown,0
unknown,14,jul,198,7,-1,0,unknown,0
unknown,19,jun,141,2,-1,0,unknown,1
cellular,4,jul,123,2,-1,0,unknown,0
cellular,8,jun,388,2,-1,0,unknown,1
cellular,3,feb,168,1,-1,0,unknown,0
telephone,3,aug,1168,2,-1,0,unknown,1
cellular,18,apr,205,1,-1,0,unknown,0
cellular,5,sep,57,2,-1,0,unknown,0
cellular,13,jul,584,2,-1,0,failure,0
cellular,2,apr,110,2,-1,0,failure,0
unknown,7,jun,181,2,-1,0,unknown,0
